Las Rosas,Santa Fe,Argentina,None,/worldclock/@3847836,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Las Toscas,Santa Fe,Argentina,None,/worldclock/@3431606,23.010525610083132,70.5,21.0,19.82,75,6,29.91,7
Lehmann,Santa Fe,Argentina,None,/worldclock/@3847081,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Llambi Campbell,Santa Fe,Argentina,None,/worldclock/@3846796,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Los Quirquinchos,Santa Fe,Argentina,None,/worldclock/@3845666,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Maciel,Santa Fe,Argentina,None,/worldclock/@3845310,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Malabrigo,Santa Fe,Argentina,None,/worldclock/@3430934,23.010525610083132,70.5,21.0,19.82,75,6,29.91,7
Melincué,Santa Fe,Argentina,None,/worldclock/@3844459,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Monte Vera,Santa Fe,Argentina,None,/worldclock/@3843788,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Montes de Oca,Santa Fe,Argentina,None,/worldclock/@3843798,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Nelson,Santa Fe,Argentina,None,/worldclock/@3843135,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Oliveros,Santa Fe,Argentina,None,/worldclock/@3842653,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Peyrano,Santa Fe,Argentina,None,/worldclock/@3841426,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Piamonte,Santa Fe,Argentina,None,/worldclock/@3842895,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Pilar,Santa Fe,Argentina,None,/worldclock/@3857248,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Pujato,Santa Fe,Argentina,None,/worldclock/@3840028,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Ricardone,Santa Fe,Argentina,None,/worldclock/@3839061,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Rivadavia,Santa Fe,Argentina,None,/worldclock/@3838756,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Romang,Santa Fe,Argentina,None,/worldclock/@3430386,23.010525610083132,70.5,21.0,19.82,75,6,29.91,7
Rufino,Santa Fe,Argentina,None,/worldclock/@3838506,36.4709037275409,61.5,25.0,16.32,72,8,29.96,7
San Antonio de Obligado,Santa Fe,Argentina,None,/worldclock/@3429245,23.010525610083132,70.5,21.0,19.82,75,6,29.91,7
San Carlos Centro,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Carlos Sud,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Genaro,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Genaro Norte,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Gregorio,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Guillermo,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Javier,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Jerónimo Norte,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Jerónimo Sud,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Jorge,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San José de la Esquina,Santa Fe,Argentina,None,/worldclock/@3837238,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Justo,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
San Vicente,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Sancti Spiritu,Santa Fe,Argentina,None,/worldclock/@3837816,36.4709037275409,61.5,25.0,16.32,72,8,29.96,7
Santa Clara de Buena Vista,Santa Fe,Argentina,None,/worldclock/@3836376,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Santa Clara de Saguier,Santa Fe,Argentina,None,/worldclock/@3836375,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Santa Emilia,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Santa Isabel,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Santa María Norte,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Santa Teresa,Santa Fe,Argentina,None,/worldclock/argentina/rosario,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Serodino,Santa Fe,Argentina,None,/worldclock/@3835354,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Soutomayor,Santa Fe,Argentina,None,/worldclock/@3835052,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Suardi,Santa Fe,Argentina,None,/worldclock/@3835021,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Sunchales,Santa Fe,Argentina,None,/worldclock/@3834971,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Tacuarendí,Santa Fe,Argentina,None,/worldclock/@3427877,23.010525610083132,70.5,21.0,19.82,75,6,29.91,7
Teodelina,Santa Fe,Argentina,None,/worldclock/@3834513,36.4709037275409,61.5,25.0,16.32,72,8,29.96,7
Tortugas,Santa Fe,Argentina,None,/worldclock/@3834080,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Tostado,Santa Fe,Argentina,None,/worldclock/@3834048,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Totoras,Santa Fe,Argentina,None,/worldclock/@3833995,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Videla,Santa Fe,Argentina,None,/worldclock/@3832903,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Villa Guillermina,Santa Fe,Argentina,None,/worldclock/@3427422,23.010525610083132,70.5,21.0,19.82,75,6,29.91,7
Villa Minetti,Santa Fe,Argentina,None,/worldclock/@3832676,36.514481094127106,68.0,26.0,8.45,63,6,29.88,10
Villa Mugueta,Santa Fe,Argentina,None,/worldclock/@3832669,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Villa Ocampo,Santa Fe,Argentina,None,/worldclock/@3427388,23.010525610083132,70.5,21.0,19.82,75,6,29.91,7
Villa Trinidad,Santa Fe,Argentina,None,/worldclock/@3832608,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Wheelwright,Santa Fe,Argentina,None,/worldclock/@3832397,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
Zavalla,Santa Fe,Argentina,None,/worldclock/@3832098,26.793376240278892,66.0,26.0,12.34,74,8,29.96,7
