DAIREAUX,BUENOS AIRES,Argentina,0,/worldclock/@3859538
CATRILO,LA PAMPA,Argentina,0,/worldclock/@3862251
OLAVARRIA,BUENOS AIRES,Argentina,0,/worldclock/@3855432
TORDILLO,BUENOS AIRES,Argentina,0,/worldclock/@3855446
GUAMINI,BUENOS AIRES,Argentina,0,/worldclock/@3854604
SALLIQUELO,BUENOS AIRES,Argentina,0,/worldclock/@3838240
GENERAL GUIDO,BUENOS AIRES,Argentina,0,/worldclock/@3433806
ADOLFO ALSINA,BUENOS AIRES,Argentina,0,/worldclock/@3866926
LA COSTA,BUENOS AIRES,Argentina,0,/worldclock/argentina/la-plata
GENERAL LAVALLE,BUENOS AIRES,Argentina,0,/worldclock/@3433796
AYACUCHO,BUENOS AIRES,Argentina,0,/worldclock/@3436221
LIMAY MAHUIDA,LA PAMPA,Argentina,0,/worldclock/@3846879
ATREUCO,LA PAMPA,Argentina,0,/worldclock/@3865249
MAIPU,BUENOS AIRES,Argentina,0,/worldclock/@3430946
UTRACAN,LA PAMPA,Argentina,0,/worldclock/@3833347
GENERAL LA MADRID,BUENOS AIRES,Argentina,0,/worldclock/argentina/la-plata
CORONEL SUAREZ,BUENOS AIRES,Argentina,1,/worldclock/@3860164
GENERAL JUAN MADARIAGA,BUENOS AIRES,Argentina,0,/worldclock/@3433801
LAPRIDA,BUENOS AIRES,Argentina,0,/worldclock/@3849300
GUATRACHE,LA PAMPA,Argentina,0,/worldclock/@3854492
PINAMAR,BUENOS AIRES,Argentina,0,/worldclock/@3430860
SAAVEDRA,BUENOS AIRES,Argentina,0,/worldclock/@11149595
MAR CHIQUITA,BUENOS AIRES,Argentina,0,/worldclock/argentina/mar-del-plata
VILLA GESELL,BUENOS AIRES,Argentina,0,/worldclock/@8063223
HUCAL,LA PAMPA,Argentina,0,/worldclock/@3854058
CORONEL PRINGLES,BUENOS AIRES,Argentina,0,/worldclock/@3860174
TORNQUIST,BUENOS AIRES,Argentina,3,/worldclock/@3834183
GENERAL PUEYRREDON,BUENOS AIRES,Argentina,0,/worldclock/@3433782
GENERAL ALVARADO,BUENOS AIRES,Argentina,0,/worldclock/@3433821
CORONEL DORREGO,BUENOS AIRES,Argentina,1,/worldclock/@3860199
BAHIA BLANCA,BUENOS AIRES,Argentina,0,/worldclock/argentina/bahia-blanca
MONTE HERMOSO,BUENOS AIRES,Argentina,0,/worldclock/@3854343
PASO DE INDIOS,CHUBUT,Argentina,0,/worldclock/@3841893
IRUYA,SALTA,Argentina,0,/worldclock/@3853698
MATACOS,FORMOSA,Argentina,0,/worldclock/@3844738
MOLINOS,SALTA,Argentina,9,/worldclock/@3843991
GUACHIPAS,SALTA,Argentina,3,/worldclock/@3854676
PIRANE,FORMOSA,Argentina,0,/worldclock/@3429948
CAFAYATE,SALTA,Argentina,96,/worldclock/@3863503
MAIPU,CHACO,Argentina,0,/worldclock/@3845238
SARGENTO CABRAL,CHACO,Argentina,0,/worldclock/@3428032
ARAUCO,LA RIOJA,Argentina,0,/worldclock/@3865579
FAMATINA,LA RIOJA,Argentina,133,/worldclock/@3855660
CAPAYAN,CATAMARCA,Argentina,2,/worldclock/@3862772
VALLE VIEJO,CATAMARCA,Argentina,0,/worldclock/argentina/catamarca
ANCASTI,CATAMARCA,Argentina,0,/worldclock/@3865830
CAPITAL,LA RIOJA,Argentina,0,/worldclock/@3862745
CORONEL FELIPE VARELA,LA RIOJA,Argentina,382,/worldclock/@3855099
JACHAL,SAN JUAN,Argentina,0,/worldclock/@3853596
CHAMICAL,LA RIOJA,Argentina,0,/worldclock/@3861824
PUAN,BUENOS AIRES,Argentina,0,/worldclock/@3840251
CONESA,RIO NEGRO,Argentina,15,/worldclock/@3860364
VALCHETA,RIO NEGRO,Argentina,0,/worldclock/@3833281
NORQUINCO,RIO NEGRO,Argentina,0,/worldclock/@3842988
TELSEN,CHUBUT,Argentina,0,/worldclock/@3834535
SARMIENTO,CHUBUT,Argentina,1,/worldclock/@3835705
GENERAL PAZ,BUENOS AIRES,Argentina,0,/worldclock/@3433785
SANTA CATALINA,JUJUY,Argentina,0,/worldclock/@3836444
GENERAL JOSE DE SAN MARTIN,SALTA,Argentina,0,/worldclock/@3846913
RIVADAVIA,SALTA,Argentina,0,/worldclock/@3838754
YAVI,JUJUY,Argentina,0,/worldclock/@3832287
SANTA VICTORIA,SALTA,Argentina,0,/worldclock/@3835877
RINCONADA,JUJUY,Argentina,0,/worldclock/@3839021
COCHINOCA,JUJUY,Argentina,0,/worldclock/@3860954
RAMON LISTA,FORMOSA,Argentina,0,/worldclock/@3839414
HUMAHUACA,JUJUY,Argentina,0,/worldclock/@3853966
SUSQUES,JUJUY,Argentina,0,/worldclock/@3834892
BERMEJO,FORMOSA,Argentina,0,/worldclock/@3864297
VALLE GRANDE,JUJUY,Argentina,0,/worldclock/@3833218
TILCARA,JUJUY,Argentina,6,/worldclock/@3834402
TUMBAYA,JUJUY,Argentina,5,/worldclock/@3833548
LA POMA,SALTA,Argentina,0,/worldclock/@3849374
LEDESMA,JUJUY,Argentina,0,/worldclock/@3847087
LOS ANDES,SALTA,Argentina,0,/worldclock/@3846503
ROSARIO DE LERMA,SALTA,Argentina,0,/worldclock/@3838560
SAN PEDRO,JUJUY,Argentina,0,/worldclock/argentina/jujuy
PALPALA,JUJUY,Argentina,0,/worldclock/@8715321
PATINO,FORMOSA,Argentina,0,/worldclock/@3430084
GENERAL GUEMES,CHACO,Argentina,0,/worldclock/@3855108
SAN ANTONIO,JUJUY,Argentina,0,/worldclock/argentina/jujuy
LA CALDERA,SALTA,Argentina,0,/worldclock/@3852393
GENERAL GUEMES,SALTA,Argentina,0,/worldclock/@3855089
CAPITAL,SALTA,Argentina,0,/worldclock/@3862749
PILAGAS,FORMOSA,Argentina,0,/worldclock/@3429982
ALMIRANTE BROWN,CHACO,Argentina,0,/worldclock/@3866226
METAN,SALTA,Argentina,0,/worldclock/@3844297
PILCOMAYO,FORMOSA,Argentina,0,/worldclock/@3429978
ANTOFAGASTA DE LA SIERRA,CATAMARCA,Argentina,0,/worldclock/@3865662
ROSARIO DE LA FRONTERA,SALTA,Argentina,0,/worldclock/@3838563
FORMOSA,FORMOSA,Argentina,0,/worldclock/argentina/formosa
LIBERTADOR GENERAL SAN MARTIN,CHACO,Argentina,0,/worldclock/@3431356
GENERAL MANUEL BELGRANO,MISIONES,Argentina,0,/worldclock/@3433790
IGUAZU,MISIONES,Argentina,0,/worldclock/@3435588
LAISHI,FORMOSA,Argentina,0,/worldclock/@3432407
ELDORADO,MISIONES,Argentina,0,/worldclock/@3434670
TINOGASTA,CATAMARCA,Argentina,935,/worldclock/@3834360
BERMEJO,CHACO,Argentina,0,/worldclock/@3860419
MONTECARLO,MISIONES,Argentina,0,/worldclock/@3430600
GENERAL DONOVAN,CHACO,Argentina,0,/worldclock/@3433811
LIBERTADOR GENERAL SAN MARTIN,MISIONES,Argentina,0,/worldclock/@3431357
GUARANI,MISIONES,Argentina,0,/worldclock/@3433647
ANDALGALA,CATAMARCA,Argentina,6,/worldclock/@3865802
LIBERTAD,CHACO,Argentina,0,/worldclock/@3431359
SAN IGNACIO,MISIONES,Argentina,0,/worldclock/@3429014
CAINGUAS,MISIONES,Argentina,0,/worldclock/@3435844
TAPENAGA,CHACO,Argentina,0,/worldclock/@3427822
SAN COSME,CORRIENTES,Argentina,0,/worldclock/@3429156
ITATI,CORRIENTES,Argentina,0,/worldclock/@3433362
SAN FERNANDO,CHACO,Argentina,0,/worldclock/@3429089
CAPITAL,CORRIENTES,Argentina,0,/worldclock/@3435698
SAN LUIS DEL PALMAR,CORRIENTES,Argentina,0,/worldclock/@3428707
OBERA,MISIONES,Argentina,0,/worldclock/@3430339
POMAN,CATAMARCA,Argentina,12,/worldclock/@3840804
ITUZAINGO,CORRIENTES,Argentina,0,/worldclock/@3433357
CANDELARIA,MISIONES,Argentina,0,/worldclock/@3435734
CAPITAL,MISIONES,Argentina,0,/worldclock/@3435699
GENERAL PAZ,CORRIENTES,Argentina,0,/worldclock/@3433786
VINCHINA,LA RIOJA,Argentina,26,/worldclock/@3855050
PACLIN,CATAMARCA,Argentina,0,/worldclock/@3842418
EMPEDRADO,CORRIENTES,Argentina,0,/worldclock/@3430323
LEANDRO N. ALEM,MISIONES,Argentina,0,/worldclock/@3431390
MBURUCUYA,CORRIENTES,Argentina,0,/worldclock/@3430759
SAN JAVIER,MISIONES,Argentina,0,/worldclock/@3428974
APOSTOLES,MISIONES,Argentina,0,/worldclock/@3436311
SANTO TOME,CORRIENTES,Argentina,0,/worldclock/@3428070
GENERAL OBLIGADO,SANTA FE,Argentina,0,/worldclock/@3433788
CONCEPCION,MISIONES,Argentina,0,/worldclock/@3436133
SALADAS,CORRIENTES,Argentina,0,/worldclock/@3429402
CONCEPCION,CORRIENTES,Argentina,0,/worldclock/@3435274
GENERAL LAMADRID,LA RIOJA,Argentina,30,/worldclock/@3855103
BELLA VISTA,CORRIENTES,Argentina,0,/worldclock/@3436065
IGLESIA,SAN JUAN,Argentina,5,/worldclock/@3853914
GENERAL ALVEAR,CORRIENTES,Argentina,0,/worldclock/@3433819
MERCEDES,CORRIENTES,Argentina,0,/worldclock/@3430703
LAVALLE,CORRIENTES,Argentina,0,/worldclock/@3431468
GOYA,CORRIENTES,Argentina,0,/worldclock/@3433714
CURUZU CUATIA,CORRIENTES,Argentina,0,/worldclock/@3435103
PASO DE LOS LIBRES,CORRIENTES,Argentina,0,/worldclock/@3430103
SAN JAVIER,SANTA FE,Argentina,0,/worldclock/argentina/rosario
SAN CRISTOBAL,SANTA FE,Argentina,0,/worldclock/argentina/rosario
ESQUINA,CORRIENTES,Argentina,0,/worldclock/@3434094
VALLE FERTIL,SAN JUAN,Argentina,0,/worldclock/@3833221
SAUCE,CORRIENTES,Argentina,0,/worldclock/@3435327
SAN JUSTO,SANTA FE,Argentina,0,/worldclock/argentina/rosario
MONTE CASEROS,CORRIENTES,Argentina,0,/worldclock/@3430597
CALINGASTA,SAN JUAN,Argentina,12,/worldclock/@3863362
FELICIANO,ENTRE RIOS,Argentina,0,/worldclock/@3433947
GENERAL BELGRANO,LA RIOJA,Argentina,0,/worldclock/@3855093
LA PAZ,ENTRE RIOS,Argentina,0,/worldclock/@3432077
FEDERACION,ENTRE RIOS,Argentina,0,/worldclock/@3433958
ULLUM,SAN JUAN,Argentina,111,/worldclock/@3833446
LAS COLONIAS,SANTA FE,Argentina,0,/worldclock/@3848543
GENERAL OCAMPO,LA RIOJA,Argentina,0,/worldclock/@3855082
GARAY,SANTA FE,Argentina,0,/worldclock/@3863135
FEDERAL,ENTRE RIOS,Argentina,0,/worldclock/@3427436
CAUCETE,SAN JUAN,Argentina,810,/worldclock/@3862240
ANGACO,SAN JUAN,Argentina,385,/worldclock/@3865769
ALBARDON,SAN JUAN,Argentina,332,/worldclock/@3866425
CONCORDIA,ENTRE RIOS,Argentina,4,/worldclock/@3435261
LA CAPITAL,SANTA FE,Argentina,1,/worldclock/@3852292
GENERAL SAN MARTIN,LA RIOJA,Argentina,0,/worldclock/@3855054
ZONDA,SAN JUAN,Argentina,107,/worldclock/@3832079
PARANA,ENTRE RIOS,Argentina,3,/worldclock/argentina/parana
VILLAGUAY,ENTRE RIOS,Argentina,0,/worldclock/@3427426
SAN SALVADOR,ENTRE RIOS,Argentina,0,/worldclock/@3428481
SAN MARTIN,SAN JUAN,Argentina,447,/worldclock/argentina/san-juan
CHIMBAS,SAN JUAN,Argentina,191,/worldclock/@3861416
RIVADAVIA,SAN JUAN,Argentina,67,/worldclock/@3864627
CAPITAL,SAN JUAN,Argentina,6,/worldclock/@3862743
RAWSON,SAN JUAN,Argentina,309,/worldclock/@3839305
POCITO,SAN JUAN,Argentina,468,/worldclock/@3840858
SARMIENTO,SAN JUAN,Argentina,641,/worldclock/@3835706
AYACUCHO,SAN LUIS,Argentina,0,/worldclock/@3865174
JUNIN,SAN LUIS,Argentina,2,/worldclock/@3853353
SAN JERONIMO,SANTA FE,Argentina,0,/worldclock/argentina/rosario
DIAMANTE,ENTRE RIOS,Argentina,3,/worldclock/@3859380
NOGOYA,ENTRE RIOS,Argentina,0,/worldclock/@3430412
LAS HERAS,MENDOZA,Argentina,127,/worldclock/@3848352
LAVALLE,MENDOZA,Argentina,1191,/worldclock/@3847327
URUGUAY,ENTRE RIOS,Argentina,1,/worldclock/@3435264
LIBERTADOR GENERAL SAN MARTIN,SAN LUIS,Argentina,0,/worldclock/argentina/san-luis
BELGRANO,SANTA FE,Argentina,0,/worldclock/@3864416
CHACABUCO,SAN LUIS,Argentina,0,/worldclock/@3861949
BELGRANO,SAN LUIS,Argentina,0,/worldclock/@3864411
IRIONDO,SANTA FE,Argentina,0,/worldclock/@3853706
SAN LORENZO,SANTA FE,Argentina,0,/worldclock/argentina/rosario
LUJAN DE CUYO,MENDOZA,Argentina,816,/worldclock/@3845393
GUALEGUAYCHU,ENTRE RIOS,Argentina,0,/worldclock/argentina/gualeguaychu
CORONEL PRINGLES,SAN LUIS,Argentina,0,/worldclock/@3840260
GUALEGUAY,ENTRE RIOS,Argentina,0,/worldclock/argentina/gualeguaychu
GUAYMALLEN,MENDOZA,Argentina,165,/worldclock/@3854459
MAIPU,MENDOZA,Argentina,1075,/worldclock/@3845244
CAPITAL,MENDOZA,Argentina,0,/worldclock/@3862742
GODOY CRUZ,MENDOZA,Argentina,0,/worldclock/@3854963
ROSARIO,SANTA FE,Argentina,0,/worldclock/argentina/rosario
GENERAL PEDERNERA,SAN LUIS,Argentina,0,/worldclock/@3855076
CASEROS,SANTA FE,Argentina,0,/worldclock/@3862359
TUPUNGATO,MENDOZA,Argentina,563,/worldclock/@3861126
JUAN MARTIN DE PUEYRREDON,SAN LUIS,Argentina,1,/worldclock/@10231161
CONSTITUCION,SANTA FE,Argentina,0,/worldclock/@3860324
ISLAS DEL IBICUY,ENTRE RIOS,Argentina,0,/worldclock/@8715309
GENERAL LOPEZ,SANTA FE,Argentina,0,/worldclock/@3855095
RAMALLO,BUENOS AIRES,Argentina,0,/worldclock/@3855917
BARADERO,BUENOS AIRES,Argentina,0,/worldclock/@3436150
ROJAS,BUENOS AIRES,Argentina,0,/worldclock/@3838646
ZARATE,BUENOS AIRES,Argentina,0,/worldclock/argentina/zarate
GENERAL ARENALES,BUENOS AIRES,Argentina,0,/worldclock/@3855133
CAMPANA,BUENOS AIRES,Argentina,0,/worldclock/@3480746
SAN ANTONIO DE ARECO,BUENOS AIRES,Argentina,0,/worldclock/@3429248
EXALTACION DE LA CRUZ,BUENOS AIRES,Argentina,0,/worldclock/@3433977
JUNIN,BUENOS AIRES,Argentina,0,/worldclock/argentina/junin
LEANDRO N. ALEM,BUENOS AIRES,Argentina,0,/worldclock/@3847099
SAN ANDRES DE GILES,BUENOS AIRES,Argentina,0,/worldclock/@3429308
ESCOBAR,BUENOS AIRES,Argentina,0,/worldclock/@3436079
TIGRE,BUENOS AIRES,Argentina,0,/worldclock/@3427753
GENERAL ALVEAR,MENDOZA,Argentina,1117,/worldclock/@3855136
PILAR,BUENOS AIRES,Argentina,0,/worldclock/@3429979
LUJAN,BUENOS AIRES,Argentina,0,/worldclock/@3435055
MALARGUE,MENDOZA,Argentina,0,/worldclock/@3845180
MALVINAS ARGENTINAS,BUENOS AIRES,Argentina,0,/worldclock/@8715332
GOBERNADOR DUPUY,SAN LUIS,Argentina,0,/worldclock/@3854968
GENERAL SAN MARTIN,BUENOS AIRES,Argentina,0,/worldclock/@11149837
MORENO,BUENOS AIRES,Argentina,0,/worldclock/@3430833
VICENTE LOPEZ,BUENOS AIRES,Argentina,0,/worldclock/@3427504
GENERAL RODRIGUEZ,BUENOS AIRES,Argentina,0,/worldclock/@3480749
TRES DE FEBRERO,BUENOS AIRES,Argentina,0,/worldclock/@7522185
HURLINGHAM,BUENOS AIRES,Argentina,0,/worldclock/@3433522
MORON,BUENOS AIRES,Argentina,0,/worldclock/@3430545
ITUZAINGO,BUENOS AIRES,Argentina,0,/worldclock/@3433359
MERLO,BUENOS AIRES,Argentina,0,/worldclock/@3430697
LA MATANZA,BUENOS AIRES,Argentina,0,/worldclock/argentina/la-plata
AVELLANEDA,BUENOS AIRES,Argentina,0,/worldclock/@7535637
MARCOS PAZ,BUENOS AIRES,Argentina,0,/worldclock/@3480747
LANUS,BUENOS AIRES,Argentina,0,/worldclock/@3432135
GENERAL LAS HERAS,BUENOS AIRES,Argentina,0,/worldclock/@3480744
LOMAS DE ZAMORA,BUENOS AIRES,Argentina,0,/worldclock/@3431271
QUILMES,BUENOS AIRES,Argentina,0,/worldclock/@3429651
ESTEBAN ECHEVERRIA,BUENOS AIRES,Argentina,0,/worldclock/@3480738
EZEIZA,BUENOS AIRES,Argentina,0,/worldclock/@3433975
BERAZATEGUI,BUENOS AIRES,Argentina,0,/worldclock/@3436043
ALMIRANTE BROWN,BUENOS AIRES,Argentina,0,/worldclock/@3436396
FLORENCIO VARELA,BUENOS AIRES,Argentina,0,/worldclock/@3433923
ENSENADA,BUENOS AIRES,Argentina,0,/worldclock/@3434141
BERISSO,BUENOS AIRES,Argentina,0,/worldclock/@3436040
LA PLATA,BUENOS AIRES,Argentina,0,/worldclock/argentina/la-plata
PRESIDENTE PERON,BUENOS AIRES,Argentina,0,/worldclock/@3430859
CANUELAS,BUENOS AIRES,Argentina,0,/worldclock/@3435713
MAGDALENA,BUENOS AIRES,Argentina,0,/worldclock/@3430957
BRANDSEN,BUENOS AIRES,Argentina,0,/worldclock/@3435963
PUNTA INDIO,BUENOS AIRES,Argentina,0,/worldclock/@3429691
GENERAL BELGRANO,BUENOS AIRES,Argentina,0,/worldclock/@3435375
LAS FLORES,BUENOS AIRES,Argentina,0,/worldclock/@3436111
GENERAL ALVEAR,BUENOS AIRES,Argentina,0,/worldclock/@3855138
CHALILEO,LA PAMPA,Argentina,0,/worldclock/@3861829
CASTELLI,BUENOS AIRES,Argentina,0,/worldclock/@3435605
TAPALQUE,BUENOS AIRES,Argentina,0,/worldclock/@3834646
RAUCH,BUENOS AIRES,Argentina,0,/worldclock/@3429601
DOLORES,BUENOS AIRES,Argentina,0,/worldclock/@3435038
AZUL,BUENOS AIRES,Argentina,0,/worldclock/@3436199
PUELEN,LA PAMPA,Argentina,1,/worldclock/@3840188
TANDIL,BUENOS AIRES,Argentina,2,/worldclock/argentina/tandil
BENITO JUAREZ,BUENOS AIRES,Argentina,1,/worldclock/@3436046
GENERAL ROCA,RIO NEGRO,Argentina,155,/worldclock/@3855061
BALCARCE,BUENOS AIRES,Argentina,1,/worldclock/@3436177
CURACO,LA PAMPA,Argentina,1,/worldclock/@3859613
LIHUEL CALEL,LA PAMPA,Argentina,0,/worldclock/@3846895
ADOLFO GONZALES CHAVES,BUENOS AIRES,Argentina,0,/worldclock/@3866923
LOBERIA,BUENOS AIRES,Argentina,0,/worldclock/@3431321
NECOCHEA,BUENOS AIRES,Argentina,0,/worldclock/@3430443
TRES ARROYOS,BUENOS AIRES,Argentina,0,/worldclock/@3833857
SAN CAYETANO,BUENOS AIRES,Argentina,0,/worldclock/@3429168
CALEU CALEU,LA PAMPA,Argentina,3,/worldclock/@3863377
VILLARINO,BUENOS AIRES,Argentina,0,/worldclock/@3832640
AVELLANEDA,RIO NEGRO,Argentina,23,/worldclock/@3865210
PICHI MAHUIDA,RIO NEGRO,Argentina,11,/worldclock/@3841356
EL CUY,RIO NEGRO,Argentina,4,/worldclock/@3858241
PATAGONES,BUENOS AIRES,Argentina,0,/worldclock/@3862583
SAN ANTONIO,RIO NEGRO,Argentina,0,/worldclock/argentina/bariloche
PILCANIYEU,RIO NEGRO,Argentina,0,/worldclock/@3841140
ADOLFO ALSINA,RIO NEGRO,Argentina,6,/worldclock/@3866927
BARILOCHE,RIO NEGRO,Argentina,0,/worldclock/argentina/bariloche
BIEDMA,CHUBUT,Argentina,0,/worldclock/@3864255
GASTRE,CHUBUT,Argentina,0,/worldclock/@3855185
CUSHAMEN,CHUBUT,Argentina,0,/worldclock/@3859557
FUTALEUFU,CHUBUT,Argentina,0,/worldclock/@3855298
LANGUINEO,CHUBUT,Argentina,1,/worldclock/@3849745
RAWSON,CHUBUT,Argentina,0,/worldclock/argentina/rawson
GAIMAN,CHUBUT,Argentina,0,/worldclock/@3855283
MARTIRES,CHUBUT,Argentina,0,/worldclock/@3844763
FLORENTINO AMEGHINO,CHUBUT,Argentina,0,/worldclock/@3855505
TEHUELCHES,CHUBUT,Argentina,0,/worldclock/@3834560
ESCALANTE,CHUBUT,Argentina,0,/worldclock/@3856121
RIO SENGUER,CHUBUT,Argentina,0,/worldclock/@3866035
DESEADO,SANTA CRUZ,Argentina,0,/worldclock/argentina/puerto-deseado
LAGO BUENOS AIRES,SANTA CRUZ,Argentina,0,/worldclock/@3851119
RIO CHICO,SANTA CRUZ,Argentina,0,/worldclock/argentina/rio-gallegos
MAGALLANES,SANTA CRUZ,Argentina,0,/worldclock/@3845272
LAGO ARGENTINO,SANTA CRUZ,Argentina,0,/worldclock/@3851122
CORPEN AIKE,SANTA CRUZ,Argentina,0,/worldclock/@3860153
GUER AIKE,SANTA CRUZ,Argentina,0,/worldclock/@3854445
SAN FERNANDO,BUENOS AIRES,Argentina,0,/worldclock/@3429088
CHASCOMUS,BUENOS AIRES,Argentina,0,/worldclock/@3435448
LEZAMA,BUENOS AIRES,Argentina,0,/worldclock/@8715333
