Leandro N. Alem,Buenos Aires,Argentina,None,/worldclock/@3847099,35.666844683813586,61.5,25.0,16.32,72,8,29.96,7,-34.5195144,-61.39135659999999
Loma Negra,Buenos Aires,Argentina,None,/worldclock/@3846684,36.819825318623366,57.5,27.0,29.45,70,8,30.0,10,-34.2096882,-60.7283462
Los Cardales,Buenos Aires,Argentina,None,/worldclock/@11149586,12.698319854817157,64.5,23.0,13.77,72,10,29.99,6,-34.3283474,-58.9866859
Mar de Ajó,Buenos Aires,Argentina,None,/worldclock/@3430866,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-36.7232497,-56.6750185
Mayor Buratovich,Buenos Aires,Argentina,None,/worldclock/@3844644,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-39.26116080000001,-62.6106831
Moquehuá,Buenos Aires,Argentina,None,/worldclock/@3430568,35.666844683813586,61.5,25.0,16.32,72,8,29.96,7,-35.0900903,-59.7743765
Norberto de la Riestra,Buenos Aires,Argentina,None,/worldclock/@3430409,35.666844683813586,61.5,25.0,16.32,72,8,29.96,7,-35.2732846,-59.7755179
Open Door,Buenos Aires,Argentina,None,/worldclock/@3430287,12.698319854817157,64.5,23.0,13.77,72,10,29.99,6,-34.49112,-59.07522409999999
Orense,Buenos Aires,Argentina,None,/worldclock/@3436167,36.819825318623366,57.5,27.0,29.45,70,8,30.0,10,-38.6882636,-59.7807589
Ostende,Buenos Aires,Argentina,None,/worldclock/@3430272,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-37.1250381,-56.8838234
Parada Robles,Buenos Aires,Argentina,None,/worldclock/@11147617,12.698319854817157,64.5,23.0,13.77,72,10,29.99,6,-34.3727292,-59.12725820000001
Pedro Luro,Buenos Aires,Argentina,None,/worldclock/@3841684,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-39.5027145,-62.68694929999999
Piedritas,Buenos Aires,Argentina,None,/worldclock/@3431632,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-34.767335,-62.985552
Rawson,Buenos Aires,Argentina,None,/worldclock/@3839308,35.666844683813586,61.5,25.0,16.32,72,8,29.96,7,-34.6075488,-60.0666631
Rivera,Buenos Aires,Argentina,None,/worldclock/@3838740,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-37.1605336,-63.24179
Roberts,Buenos Aires,Argentina,None,/worldclock/@3838730,35.666844683813586,61.5,25.0,16.32,72,8,29.96,7,-35.1431693,-61.9703534
Saavedra,Buenos Aires,Argentina,None,/worldclock/@11149595,12.698319854817157,64.5,23.0,13.77,72,10,29.99,6,-34.554242,-58.4915489
Santa Clara del Mar,Buenos Aires,Argentina,None,/worldclock/argentina/mar-del-plata,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-37.8371353,-57.5021095
Santa Teresita,Buenos Aires,Argentina,None,/worldclock/@3435756,36.819825318623366,57.5,27.0,29.45,70,8,30.0,10,-36.5440512,-56.6903929
Sierra Chica,Buenos Aires,Argentina,None,/worldclock/@3835305,36.819825318623366,57.5,27.0,29.45,70,8,30.0,10,-36.8444328,-60.2298092
Sierra de la Ventana,Buenos Aires,Argentina,None,/worldclock/@3833041,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-38.139328,-61.7941399
Sierra de los Padres,Buenos Aires,Argentina,None,/worldclock/@3427958,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-37.9474256,-57.7778205
Sierras Bayas,Buenos Aires,Argentina,None,/worldclock/@3864550,36.819825318623366,57.5,27.0,29.45,70,8,30.0,10,-36.9366888,-60.1561645
Torres,Buenos Aires,Argentina,None,/worldclock/@3427689,12.698319854817157,64.5,23.0,13.77,72,10,29.99,6,-34.4304108,-59.1276324
Treinta de Agosto,Buenos Aires,Argentina,None,/worldclock/@3833892,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-36.275509,-62.549339
Tres Algarrobos,Buenos Aires,Argentina,None,/worldclock/@3833870,35.666844683813586,61.5,25.0,16.32,72,8,29.96,7,-35.1955715,-62.7742588
Urdampilleta,Buenos Aires,Argentina,None,/worldclock/@3833400,35.666844683813586,61.5,25.0,16.32,72,8,29.96,7,-36.4294744,-61.42132429999999
Valeria del Mar,Buenos Aires,Argentina,None,/worldclock/argentina/mar-del-plata,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-37.1450559,-56.8804518
Villa Arcadia,Buenos Aires,Argentina,None,/worldclock/@3832808,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-37.466667,-61.933333
Villa Cacique,Buenos Aires,Argentina,None,/worldclock/@3427444,36.819825318623366,57.5,27.0,29.45,70,8,30.0,10,-37.6787145,-59.39583200000001
Villa Espora,Buenos Aires,Argentina,None,/worldclock/@3832747,36.11988697067231,57.5,23.0,14.98,78,9,29.99,6,-38.73283,-62.1593552
Villalonga,Buenos Aires,Argentina,None,/worldclock/@3832702,64.25165564037613,58.5,27.0,4.44,60,13,29.92,17,-39.9141458,-62.61983909999999
Andalgalá,Catamarca,Argentina,None,/worldclock/@3865802,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-27.5827186,-66.3148915
Casa de Piedra,Catamarca,Argentina,None,/worldclock/@3862427,31.92025688296599,68.5,23.0,31.3,67,7,29.88,6,-29.6033535,-65.5182438
Chumbicha,Catamarca,Argentina,None,/worldclock/@3861217,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.8581402,-66.23105869999999
Fiambalá,Catamarca,Argentina,None,/worldclock/@3855588,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-27.68933,-67.6193274
Huillapima,Catamarca,Argentina,None,/worldclock/@3853981,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.7258858,-65.9780387
La Puntilla,Catamarca,Argentina,None,/worldclock/@3849182,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.1282329,-67.4937432
La Ramadita,Catamarca,Argentina,None,/worldclock/@3849104,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-27.6333294,-67.6333313
Londres,Catamarca,Argentina,None,/worldclock/@3846616,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-27.7128196,-67.1361095
Los Altos,Catamarca,Argentina,None,/worldclock/@3846515,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.0477257,-65.5009598
San José,Catamarca,Argentina,None,/worldclock/argentina/catamarca,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.3885592,-65.7037945
San José Norte,Catamarca,Argentina,None,/worldclock/argentina/catamarca,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-31.5221782,-68.531448
San José Villa,Catamarca,Argentina,None,/worldclock/argentina/catamarca,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-26.8007126,-66.0701921
Saujil,Catamarca,Argentina,None,/worldclock/@3835612,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.1733091,-66.2117227
Tinogasta,Catamarca,Argentina,None,/worldclock/@3834360,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-27.4154323,-67.95236299999999
Avia Terai,Chaco,Argentina,None,/worldclock/@3865186,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.686622,-60.7280801
Campo Largo,Chaco,Argentina,None,/worldclock/@3863095,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.8006989,-60.84173509999999
Charata,Chaco,Argentina,None,/worldclock/@3861678,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.2179902,-61.18736169999999
Colonia Elisa,Chaco,Argentina,None,/worldclock/@3435330,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.931762,-59.5181513
Colonias Unidas,Chaco,Argentina,None,/worldclock/@3435295,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.6983181,-59.63009
Coronel Du Graty,Chaco,Argentina,None,/worldclock/@3860197,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.6853714,-60.9086075
Corzuela,Chaco,Argentina,None,/worldclock/@3859974,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.9535135,-60.9682706
Gancedo,Chaco,Argentina,None,/worldclock/@3855237,38.22209906366227,68.0,26.0,8.45,63,6,29.88,10,-27.4886171,-61.6749147
General Pinedo,Chaco,Argentina,None,/worldclock/@3855074,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.3245762,-61.2813451
Hermoso Campo,Chaco,Argentina,None,/worldclock/@3854336,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.6082718,-61.3446846
Horquilla,Chaco,Argentina,None,/worldclock/@3433530,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.5420319,-59.9555399
Juan José Castelli,Chaco,Argentina,None,/worldclock/@3853424,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-25.947088,-60.61983970000001
La Clotilde,Chaco,Argentina,None,/worldclock/@3851993,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.177792,-60.6303552
La Escondida,Chaco,Argentina,None,/worldclock/@3432653,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.1039533,-59.44595009999999
La Leonesa,Chaco,Argentina,None,/worldclock/@3432355,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.0421005,-58.70538999999999
La Verde,Chaco,Argentina,None,/worldclock/@3431460,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.1227895,-59.37822949999999
Las Garcitas,Chaco,Argentina,None,/worldclock/@3431777,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.6175328,-59.8011023
Las Palmas,Chaco,Argentina,None,/worldclock/@3431658,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.050733,-58.6776801
Los Frentones,Chaco,Argentina,None,/worldclock/@3846175,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.4117032,-61.4155931
Machagai,Chaco,Argentina,None,/worldclock/@3845330,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.9260113,-60.04843589999999
Makallé,Chaco,Argentina,None,/worldclock/@3430943,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.2079762,-59.2888427
Napenay,Chaco,Argentina,None,/worldclock/@3843436,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.7299133,-60.6174431
Pampa del Indio,Chaco,Argentina,None,/worldclock/@3430180,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-26.0479545,-59.941624
Pampa del Infierno,Chaco,Argentina,None,/worldclock/@3853805,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.5079857,-61.17573549999999
Presidencia de la Plaza,Chaco,Argentina,None,/worldclock/@3429865,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.0033832,-59.8456905
Presidencia Roca,Chaco,Argentina,None,/worldclock/@3429864,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-26.142028,-59.595786
Puerto Bermejo,Chaco,Argentina,None,/worldclock/@3429801,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.9284776,-58.5093208
Puerto Tirol,Chaco,Argentina,None,/worldclock/@3429721,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.3825467,-59.088123
Quitilipi,Chaco,Argentina,None,/worldclock/@3839489,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.8720031,-60.2211755
Santa Sylvina,Chaco,Argentina,None,/worldclock/@3835921,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.8315995,-61.1360334
Taco Pozo,Chaco,Argentina,None,/worldclock/@3834843,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-25.6158794,-63.2679565
Tres Isletas,Chaco,Argentina,None,/worldclock/@3833794,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-26.3391973,-60.427214
Villa Berthet,Chaco,Argentina,None,/worldclock/@3832797,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.2893593,-60.4117462
Dolavon,Chubut,Argentina,None,/worldclock/@3859278,78.64353865783539,57.5,27.0,1.9,53,13,29.89,15,-43.3064962,-65.7076891
Gobernador Costa,Chubut,Argentina,None,/worldclock/@3854988,92.6758643047718,48.5,23.0,7.7,59,12,29.9,18,-44.0479337,-70.5993984
Lago Puelo,Chubut,Argentina,None,/worldclock/@3851100,92.6758643047718,48.5,23.0,7.7,59,12,29.9,18,-42.061269,-71.5971258
Trevelin,Chubut,Argentina,None,/worldclock/@3833675,92.6758643047718,48.5,23.0,7.7,59,12,29.9,18,-43.0888123,-71.4625883
Alvear,Corrientes,Argentina,None,/worldclock/@3436370,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-29.08992989999999,-56.5448071
Bella Vista,Corrientes,Argentina,None,/worldclock/@3436065,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-28.5066193,-59.04225529999999
Empedrado,Corrientes,Argentina,None,/worldclock/@3430323,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.952497,-58.80319209999999
Esquina,Corrientes,Argentina,None,/worldclock/@3434094,8.12954420004078,66.0,26.0,12.34,74,8,29.96,7,-30.0184837,-59.53140879999999
Gobernador Virasoro,Corrientes,Argentina,None,/worldclock/@3433753,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-28.0543419,-56.0139884
Goya,Corrientes,Argentina,None,/worldclock/@3433714,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-29.1442242,-59.2643242
Itá Ibaté,Corrientes,Argentina,None,/worldclock/@3433373,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.4279575,-57.3385696
Itatí,Corrientes,Argentina,None,/worldclock/@3433362,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.2699165,-58.2438316
Ituzaingó,Corrientes,Argentina,None,/worldclock/@3433357,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5884602,-56.69007819999999
La Cruz,Corrientes,Argentina,None,/worldclock/@3432760,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-29.1783205,-56.63783309999999
Laguna Brava,Corrientes,Argentina,None,/worldclock/@3432471,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.4921242,-58.71590550000001
Lavalle,Corrientes,Argentina,None,/worldclock/@3431468,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-29.0283793,-59.18336369999999
Mburucuyá,Corrientes,Argentina,None,/worldclock/@3430759,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-28.0485138,-58.2251109
Mercedes,Corrientes,Argentina,None,/worldclock/@3430703,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-29.184582,-58.07357189999999
Mocoretá,Corrientes,Argentina,None,/worldclock/@3430647,41.53482097074567,65.5,25.0,38.54,69,7,29.97,9,-30.6184898,-57.97528119999999
Nueve de Julio,Corrientes,Argentina,None,/worldclock/@3430383,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-28.8405292,-58.83039289999999
Paso de la Patria,Corrientes,Argentina,None,/worldclock/@3430105,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.3148011,-58.56364680000001
Saladas,Corrientes,Argentina,None,/worldclock/@3429402,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-28.2557422,-58.62335659999999
San Carlos,Corrientes,Argentina,None,/worldclock/@3429207,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.745135,-55.898368
San Cosme,Corrientes,Argentina,None,/worldclock/@3429156,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.371513,-58.5109636
San Luis del Palmar,Corrientes,Argentina,None,/worldclock/@3428707,2.6522869224101506,70.5,21.0,19.82,75,6,29.91,7,-27.5119817,-58.5598537
Santo Tomé,Corrientes,Argentina,None,/worldclock/@3428070,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-28.5524101,-56.0452135
Sauce,Corrientes,Argentina,None,/worldclock/@3435327,41.53482097074567,65.5,25.0,38.54,69,7,29.97,9,-30.0860397,-58.7881101
Comandante Fontana,Formosa,Argentina,None,/worldclock/@3435283,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-25.3323756,-59.68157619999999
El Colorado,Formosa,Argentina,None,/worldclock/@3434731,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-26.3055199,-59.37129299999999
El Espinillo,Formosa,Argentina,None,/worldclock/@3434654,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-24.9803469,-58.5518471
Estanislao del Campo,Formosa,Argentina,None,/worldclock/@3855763,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-25.0534734,-60.09391590000001
Herradura,Formosa,Argentina,None,/worldclock/@3433567,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-26.4886461,-58.3119583
Ibarreta,Formosa,Argentina,None,/worldclock/@3433513,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-25.2147669,-59.8583343
Laguna Blanca,Formosa,Argentina,None,/worldclock/@3432475,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-25.1266785,-58.24466529999999
Laguna Yema,Formosa,Argentina,None,/worldclock/@3850888,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-24.2565169,-61.2419456
Las Lomitas,Formosa,Argentina,None,/worldclock/@3848164,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-24.7011751,-60.59263259999999
Palo Santo,Formosa,Argentina,None,/worldclock/@3430186,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-25.563371,-59.3345048
Pirané,Formosa,Argentina,None,/worldclock/@3429948,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-25.737788,-59.1115501
Pozo del Tigre,Formosa,Argentina,None,/worldclock/@3840432,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-24.8971267,-60.31805079999999
San Francisco de Laishí,Formosa,Argentina,None,/worldclock/@3429054,2.64269872586286,73.0,20.0,22.07,74,9,29.88,8,-26.2432112,-58.6316419
Abra Pampa,Jujuy,Argentina,None,/worldclock/@3867009,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.7226738,-65.69698319999999
Arroyo Colorado,Jujuy,Argentina,None,/worldclock/@3865412,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.3363469,-64.6637088
Caimancito,Jujuy,Argentina,None,/worldclock/@3863491,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.7399249,-64.5915976
Calilegua,Jujuy,Argentina,None,/worldclock/@3863366,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.7745621,-64.7700507
Caspalá,Jujuy,Argentina,None,/worldclock/@3862344,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.31667,-65.13333
Cieneguillas,Jujuy,Argentina,None,/worldclock/@3861092,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.1006819,-65.8672176
Colonia San José,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-34.7699814,-58.3537522
Cusi Cusi,Jujuy,Argentina,None,/worldclock/@3859554,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.3403988,-66.4930662
El Aguilar,Jujuy,Argentina,None,/worldclock/@3859000,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.2,-65.7
El Ceibal,Jujuy,Argentina,None,/worldclock/@3858525,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.3019837,-65.27941369999999
El Fuerte,Jujuy,Argentina,None,/worldclock/@3857984,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.2610869,-64.41457369999999
El Moreno,Jujuy,Argentina,None,/worldclock/@3857547,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.8537274,-65.8312155
El Piquete,Jujuy,Argentina,None,/worldclock/@3857230,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.1786062,-64.67731839999999
Fraile Pintado,Jujuy,Argentina,None,/worldclock/@3855394,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.9442066,-64.8031487
Huacalera,Jujuy,Argentina,None,/worldclock/@3854142,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.4386716,-65.3505729
Humahuaca,Jujuy,Argentina,None,/worldclock/@3853966,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.203963,-65.34860929999999
Juella,Jujuy,Argentina,None,/worldclock/@7576295,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.5181646,-65.4066177
La Mendieta,Jujuy,Argentina,None,/worldclock/@3849924,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.3142376,-64.9668756
La Quiaca,Jujuy,Argentina,None,/worldclock/@3849140,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.1044031,-65.5967709
Libertador General San Martín,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.8153322,-64.7928261
Los Lapachos,Jujuy,Argentina,None,/worldclock/@3846073,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.4770514,-65.07696849999999
Maimará,Jujuy,Argentina,None,/worldclock/@3845254,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.6245592,-65.4087255
Manantiales,Jujuy,Argentina,None,/worldclock/@3846029,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.175716,-65.2972707
Miraflores,Jujuy,Argentina,None,/worldclock/@3844168,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.86667,-65.80001
Oratorio,Jujuy,Argentina,None,/worldclock/@3842603,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.0993053,-66.133927
Palma Sola,Jujuy,Argentina,None,/worldclock/@3842268,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.9780561,-64.3050326
Pampa Blanca,Jujuy,Argentina,None,/worldclock/@3842161,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.531123,-65.0771968
Pampichuela,Jujuy,Argentina,None,/worldclock/@3842081,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.5548724,-65.008025
Perico,Jujuy,Argentina,None,/worldclock/@3841486,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.3849622,-65.1208524
Mina Pirquitas,Jujuy,Argentina,None,/worldclock/@3844219,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.695941,-66.4965957
Purmamarca,Jujuy,Argentina,None,/worldclock/@3839841,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.7466359,-65.4992451
San Antonio,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.3703416,-65.331836
San Antonio,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.3703416,-65.331836
San Francisco,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-31.4302135,-62.0749157
San Isidro,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-34.4821636,-58.5035268
